번호,강좌지역,기관유형,기관분류,기관명,주소(도로명),대표전화,홈페이지,상태,비고
165,경상북도 ,공공,주민자치기관,대창면 주민센터,경상북도 영천시 대창면 금박로 1057-7,054-339-7960,http://www.yc.go.kr/ycCitizen/main.do?siteCode=dong011,자료없음,
166,경상북도 ,공공,주민자치기관,동부동 주민센터,경상북도 영천시 상록 4길 63,054-339-7060,http://www.yc.go.kr/ycCitizen/main.do?siteCode=dong012,자료없음,
167,경상북도 ,공공,주민자치기관,중앙동 주민센터,경상북도 영천시 천문로 402-4,054-339-7166,http://www.yc.go.kr/ycCitizen/main.do?siteCode=dong013,자료없음,
168,경상북도 ,공공,주민자치기관,서부동 주민센터,경상북도 영천시 장수로 19,054-339-7260,http://www.yc.go.kr/ycCitizen/main.do?siteCode=dong014,오직2015년밖에없음,
169,경상북도 ,공공,주민자치기관,완산동 주민센터,경상북도 영천시 완산2길 9 ,054-339-7360,http://www.yc.go.kr/ycCitizen/main.do?siteCode=dong015,자료없음,
170,경상북도 ,공공,주민자치기관,남부동 주민센터,경상북도 영천시 쇠늘안길 5,054-339-7460,http://www.yc.go.kr/ycCitizen/main.do?siteCode=dong016,자료없음,
171,경상북도 ,공공,국가 및 지자체,상주시청,경상북도 상주시 상산로 223,054-533-2001,http://www.sangju.go.kr/,0,
172,경상북도 ,공공,주민자치기관,함창읍 주민센터,경상북도 상주시 함창읍 함창중앙로 135,054-537-8901,http://www.sangju.go.kr/dong/index.jsp?dong_code=DONG_HAMCHANG&home_url=dong,자료없음,
173,경상북도 ,공공,주민자치기관,사벌면 주민센터,경상북도 상주시 사벌면 덕담1길 39,054-537-8902,http://www.sangju.go.kr/dong/index.jsp?dong_code=DONG_SABUL&home_url=dong,자료없음,
174,경상북도 ,공공,주민자치기관,중동면 주민센터,경상북도 상주시 중동면 공산로 9,054-537-8903,http://www.sangju.go.kr/dong/index.jsp?dong_code=DONG_JUNGDONG&home_url=dong,자료없음,
175,경상북도 ,공공,주민자치기관,낙동면 주민센터,경상북도 상주시 낙동면 상촌1길 29,054-537-8904,http://www.sangju.go.kr/dong/index.jsp?dong_code=DONG_NAKDONG&home_url=dong,자료없음,
176,경상북도 ,공공,주민자치기관,청리면 주민센터,경상북도 상주시 청리면 원장1길 12,054-537-8905,http://www.sangju.go.kr/dong/index.jsp?dong_code=DONG_CHEONGNI&home_url=dong,자료없음,
177,경상북도 ,공공,주민자치기관,공성면 주민센터,경상북도 상주시 공성면 공성중앙로 67,054-537-8906,http://www.sangju.go.kr/dong/index.jsp?dong_code=DONG_GONGSEONG&home_url=dong,자료없음,
178,경상북도 ,공공,주민자치기관,외남면 주민센터,경상북도 상주시 외남면 석단로 932,054-537-8907,http://www.sangju.go.kr/dong/index.jsp?dong_code=DONG_OENAM&home_url=dong,자료없음,
179,경상북도 ,공공,주민자치기관,내서면 주민센터,경상북도 상주시 내서면 신촌2길 8,054-537-8908,http://www.sangju.go.kr/dong/index.jsp?dong_code=DONG_NAESEO&home_url=dong,자료없음,
180,경상북도 ,공공,주민자치기관,모동면 주민센터,경상북도 상주시 모동면 용호3길 5,054-537-8909,http://www.sangju.go.kr/dong/index.jsp?dong_code=DONG_MODONG&home_url=dong,자료없음,
181,경상북도 ,공공,주민자치기관,모서면 주민센터,경상북도 상주시 모서면 중화로 901,054-537-8910,http://www.sangju.go.kr/dong/index.jsp?dong_code=DONG_MOSEO&home_url=dong,자료없음,
182,경상북도 ,공공,주민자치기관,화동면 주민센터,경상북도 상주시 화동면 이소1길 42-5,054-537-8911,http://www.sangju.go.kr/dong/index.jsp?dong_code=DONG_HWADONG&home_url=dong,자료없음,
183,경상북도 ,공공,주민자치기관,화서면 주민센터,경상북도 상주시 화서면 화령로 45,054-537-8912,http://www.sangju.go.kr/dong/index.jsp?dong_code=DONG_HWASEO&home_url=dong,자료없음,
184,경상북도 ,공공,주민자치기관,화북면 주민센터,경상북도 상주시 화북면 문장로 1739,054-537-8913,http://www.sangju.go.kr/dong/index.jsp?dong_code=DONG_HWABUK&home_url=dong,자료없음,
185,경상북도 ,공공,주민자치기관,외서면 주민센터,경상북도 상주시 외서면 가곡1길 2,054-537-8914,http://www.sangju.go.kr/dong/index.jsp?dong_code=DONG_OESEO&home_url=dong,자료없음,
186,경상북도 ,공공,주민자치기관,은척면 주민센터,경상북도 상주시 은척면 봉중2길 2,054-537-8915,http://www.sangju.go.kr/dong/index.jsp?dong_code=DONG_EUNCHEOK&home_url=dong,자료없음,
187,경상북도 ,공공,주민자치기관,공검면 주민센터,경상북도 상주시 공검면 비재로 1308,054-537-8916,http://www.sangju.go.kr/dong/index.jsp?dong_code=DONG_GONGGEOM&home_url=dong,자료없음,
188,경상북도 ,공공,주민자치기관,이안면 주민센터,경상북도 상주시 이안면 양범안룡길 46,054-537-8917,http://www.sangju.go.kr/dong/index.jsp?dong_code=DONG_LANMYEON&home_url=dong,자료없음,
189,경상북도 ,공공,주민자치기관,화남면 주민센터,경상북도 상주시 화남면 평온동관로 3,054-537-8918,http://www.sangju.go.kr/dong/index.jsp?dong_code=DONG_HWANAM&home_url=dong,자료없음,
190,경상북도 ,공공,주민자치기관,남원동 주민센터,경상북도 상주시 중앙로 132,054-537-8919,http://www.sangju.go.kr/dong/index.jsp?dong_code=DONG_NAMWON&home_url=dong,자료없음,
191,경상북도 ,공공,주민자치기관,북문동 주민센터,경상북도 상주시 북천로 63,054-537-8920,http://www.sangju.go.kr/dong/index.jsp?dong_code=DONG_BUNGMUN&home_url=dong,자료없음,
192,경상북도 ,공공,주민자치기관,계림동 주민센터,경상북도 상주시 냉림1길 50,054-537-8921,http://www.sangju.go.kr/dong/index.jsp?dong_code=DONG_GYERIM&home_url=dong,자료없음,
193,경상북도 ,공공,주민자치기관,동문동 주민센터,경상북도 상주시 복룡2길 23,054-537-8922,http://www.sangju.go.kr/dong/index.jsp?dong_code=DONG_DONGMUN&home_url=dong,자료없음,
194,경상북도 ,공공,주민자치기관,동성동 주민센터,경상북도 상주시 성동새싹길 42,054-537-8923,http://www.sangju.go.kr/dong/index.jsp?dong_code=DONG_DONGSEONG&home_url=dong,자료없음,
195,경상북도 ,공공,주민자치기관,신흥동 주민센터,경상북도 상주시 상산로 141,054-537-8924,http://www.sangju.go.kr/dong/index.jsp?dong_code=DONG_SINHEUNG&home_url=dong,자료없음,
196,경상북도 ,공공,국가 및 지자체,문경시청,경상북도 문경시 당교로 225,054-552-3210,http://www.gbmg.go.kr/,0,
197,경상북도 ,공공,주민자치기관,문경읍 주민센터,경상북도 문경시 문경읍 청운로 55,054-571-0585,http://city.gbmg.go.kr/ko/mungyeong/,자료없음,
198,경상북도 ,공공,주민자치기관,가은읍 주민센터,경상북도 문경시 가은읍 가은로 123,054-571-7601,http://city.gbmg.go.kr/ko/gaeun/,자료없음,
199,경상북도 ,공공,주민자치기관,영순면 주민센터,경상북도 문경시 영순면 산남로 23,054-552-6031,http://city.gbmg.go.kr/ko/yongsun/,자료없음,
200,경상북도 ,공공,주민자치기관,산양면 주민센터,경상북도 문경시 산양면 불암2길 8-5,054-552-3706,http://city.gbmg.go.kr/ko/sanyang/,자료없음,
201,경상북도 ,공공,주민자치기관,호계면 주민센터,경상북도 문경시 호계면 막곡장터길 11,054-552-4813,http://city.gbmg.go.kr/ko/hogye/,자료없음,
202,경상북도 ,공공,주민자치기관,산북면 주민센터,경상북도 문경시 산북면 금천로 586,054-552-7002,http://city.gbmg.go.kr/ko/sanbuk/,자료없음,
203,경상북도 ,공공,주민자치기관,동로면 주민센터,경상북도 문경시 동로면 벌재장터길 8-7,054-550-8702,http://city.gbmg.go.kr/ko/dongro/,자료없음,
204,경상북도 ,공공,주민자치기관,마성면 주민센터,경상북도 문경시 마성면 은성로 1661,054-571-1301,http://city.gbmg.go.kr/ko/maseong/,자료없음,
205,경상북도 ,공공,주민자치기관,농암면 주민센터,경상북도 문경시 농암면 농암길 50,054-571-3001,http://city.gbmg.go.kr/ko/nongam/,자료없음,
206,경상북도 ,공공,주민자치기관,점촌1동 주민센터,경상북도 문경시 점촌로 54-3,054-552-3221,http://city.gbmg.go.kr/ko/jeomchon1/,자료없음,
207,경상북도 ,공공,주민자치기관,점촌2동 주민센터,경상북도 문경시 중앙로 50,054-552-3222,http://city.gbmg.go.kr/ko/jeomchon2/,자료없음,
208,경상북도 ,공공,주민자치기관,점촌3동 주민센터,경상북도 문경시 신흥로 254,054-550-8840,http://city.gbmg.go.kr/ko/jeomchon3/,자료없음,
209,경상북도 ,공공,주민자치기관,점촌4동 주민센터,경상북도 문경시 공평로 71,054-552-3225,http://city.gbmg.go.kr/ko/jeomchon4/,자료없음,
210,경상북도 ,공공,주민자치기관,점촌5동 주민센터,경상북도 문경시 매봉로 65,054-552-3226,http://city.gbmg.go.kr/ko/jeomchon5/,자료없음,
211,경상북도 ,공공,국가 및 지자체,경산시청,경상북도 경산시 남매로 159,053-811-2231,http://www.gbgs.go.kr/,0,
212,경상북도 ,공공,주민자치기관,하양읍 주민센터,경상북도 경산시 하양읍 문화로 36,053-804-7354,http://gbgs.go.kr/open_content/village/dong15/index.do,0,
213,경상북도 ,공공,주민자치기관,진량읍 주민센터,경상북도 경산시 진량읍 다문로 50,053-804-7414,http://gbgs.go.kr/open_content/village/dong14/index.do,0,
214,경상북도 ,공공,주민자치기관,와촌면 주민센터,경상북도 경산시 와촌면 금송로 416,053-804-7473,http://gbgs.go.kr/open_content/village/dong09/index.do,0,
215,경상북도 ,공공,주민자치기관,자인면 주민센터,경상북도 경산시 자인면 일연로 82,053-804-7503,http://gbgs.go.kr/open_content/village/dong11/index.do,0,
216,경상북도 ,공공,주민자치기관,용성면 주민센터,경상북도 경산시 용성면 원효로 1423,053-804-7543,http://gbgs.go.kr/open_content/village/dong10/index.do,0,
217,경상북도 ,공공,주민자치기관,남산면 주민센터,경상북도 경산시 남산면 하남로 323,053-804-7573,http://gbgs.go.kr/open_content/village/dong02/index.do,0,
218,경상북도 ,공공,주민자치기관,압량면 주민센터,경상북도 경산시 압량면 부적길 35,053-804-7613,http://gbgs.go.kr/open_content/village/dong08/index.do,0,
219,경상북도 ,공공,주민자치기관,남천면 주민센터,경상북도 경산시 남천면 남천로 465,053-804-7652,http://gbgs.go.kr/open_content/village/dong03/index.do,0,
220,경상북도 ,공공,주민자치기관,중앙동 주민센터,경상북도 경산시 경안로30길 18,053-804-7682,http://gbgs.go.kr/open_content/village/dong13/index.do,0,
221,경상북도 ,공공,주민자치기관,동부동 주민센터,경상북도 경산시 원효로34길 12,053-804-7704,http://gbgs.go.kr/open_content/village/dong04/index.do,0,
222,경상북도 ,공공,주민자치기관,서부1동 주민센터,경상북도 경산시 경산로 135,053-804-7725,http://gbgs.go.kr/open_content/village/dong06/index.do,0,
223,경상북도 ,공공,주민자치기관,서부2동 주민센터,경상북도 경산시 경산로44길 7,053-804-7752,http://gbgs.go.kr/open_content/village/dong07/index.do,0,
224,경상북도 ,공공,주민자치기관,남부동 주민센터,경상북도 경산시 경안로 68,053-804-7772,http://gbgs.go.kr/open_content/village/dong01/index.do,0,
225,경상북도 ,공공,주민자치기관,북부동 주민센터,경상북도 경산시 중방로 125,053-804-7792,http://gbgs.go.kr/open_content/village/dong05/index.do,0,
226,경상북도 ,공공,주민자치기관,중방동 주민센터,경상북도 경산시 중앙초등길 62,053-804-7812,http://gbgs.go.kr/open_content/village/dong12/index.do,0,
227,경상북도 ,공공,국가 및 지자체,군위군청,경상북도 군위군 군위읍 군청로 200,054-383-2181,http://www.gunwi.go.kr/,사이버교육,
228,경상북도 ,공공,주민자치기관,군위읍 주민센터,군위군 군위읍 중앙길 134,054-380-6501,http://www.gunwi.go.kr/ch/page.do?mnu_uid=350,자료없음,
229,경상북도 ,공공,주민자치기관,소보면 주민센터,송원리 619번지 송백로 1415,054-380-6502,http://www.gunwi.go.kr/ch/page.do?mnu_uid=364&,자료없음,
230,경상북도 ,공공,주민자치기관,효령면 주민센터,중구리 204-1 치산효령로 2400,054-380-6503,http://www.gunwi.go.kr/ch/page.do?mnu_uid=375&,자료없음,
231,경상북도 ,공공,주민자치기관,부계면 주민센터,창평리 896-2 창평길 3,054-380-6504,http://www.gunwi.go.kr/ch/page.do?mnu_uid=386&,자료없음,
232,경상북도 ,공공,주민자치기관,우보면 주민센터,이화리 1193 이화길 105,054-380-6505,http://www.gunwi.go.kr/ch/page.do?mnu_uid=397&,자료없음,
233,경상북도 ,공공,주민자치기관,의흥면 주민센터,읍내리 420-16 읍내길 39,054-380-6506 ,http://www.gunwi.go.kr/ch/page.do?mnu_uid=407&,자료없음,
234,경상북도 ,공공,주민자치기관,산성면 주민센터,화본리 1165-2 산성가음로 668,054-380-6507,http://www.gunwi.go.kr/ch/page.do?mnu_uid=418&,자료없음,
235,경상북도 ,공공,주민자치기관,고로면 주민센터,학성리 397-10 삼국유사로448,054-380-6508,http://www.gunwi.go.kr/ch/page.do?mnu_uid=429&,자료없음,
236,경상북도 ,공공,국가 및 지자체,의성군청,경상북도 의성군 의성읍 군청길 31,054-830-6114,http://www.usc.go.kr/,0,
237,경상북도 ,공공,주민자치기관,의성읍 주민센터, 경상북도 의성군 의성읍 후죽3길 5,054-830-5002,http://village.usc.go.kr/uiseong,통일성없음,
238,경상북도 ,공공,주민자치기관,단촌면 주민센터,경상북도 의성군 단촌면 장터길 23,054-830-5042,http://village.usc.go.kr/danchon,자료없음,
239,경상북도 ,공공,주민자치기관,점곡면 주민센터,경상북도 의성군 점곡면 점곡길 73,054-830-5062,http://village.usc.go.kr/jeomgok,자료없음,
240,경상북도 ,공공,주민자치기관,옥산면 주민센터,경상북도 의성군 옥산면 신감옥산로 1180,054-833-0513,http://village.usc.go.kr/oksan,자료없음,
241,경상북도 ,공공,주민자치기관,사곡면 주민센터,경상북도 의성군 사곡면 의성사곡로 973,054-830-5102,http://village.usc.go.kr/sagok,자료없음,
242,경상북도 ,공공,주민자치기관,춘산면 주민센터,경상북도 의성군 춘산면 금성현서로 1481,054-830-5122,http://village.usc.go.kr/chunsan,자료없음,
243,경상북도 ,공공,주민자치기관,가음면 주민센터,경상북도 의성군 가음면 금성현서로 455,054-830-5142,http://village.usc.go.kr/gaeum,자료없음,
244,경상북도 ,공공,주민자치기관,금성면 주민센터,경상북도 의성군 금성면 탑리길 115,054-830-5165,http://village.usc.go.kr/geumsung,자료없음,
245,경상북도 ,공공,주민자치기관,봉양면 주민센터,경상북도 의성군 봉양면 도리원3길 31,054-830-5192,http://village.usc.go.kr/bongyang,자료없음,
246,경상북도 ,공공,주민자치기관,비안면 주민센터,경상북도 의성군 비안면 강변길 59,054-830-5222,http://village.usc.go.kr/bian,자료없음,
247,경상북도 ,공공,주민자치기관,구천면 주민센터,경상북도 의성군 구천면 소보안계로 1601,054-830-5242,http://village.usc.go.kr/guchun,자료없음,
248,경상북도 ,공공,주민자치기관,단밀면 주민센터,경상북도 의성군 단밀면 중동단밀로 949,054-830-5262,http://village.usc.go.kr/danmil,자료없음,
249,경상북도 ,공공,주민자치기관,단북면 주민센터,경상북도 의성군 단북면 단북다인로 168,054-830-5286,http://village.usc.go.kr/danbuk,자료없음,
250,경상북도 ,공공,주민자치기관,안계면 주민센터,경상북도 의성군 안계면 안계길 114,054-830-5302,http://village.usc.go.kr/angye,자료없음,
251,경상북도 ,공공,주민자치기관,다인면 주민센터,경상북도 의성군 다인면 서릉길 37,054-830-5332,http://village.usc.go.kr/dain,자료없음,
252,경상북도 ,공공,주민자치기관,신평면 주민센터,경상북도 의성군 신평면 봉호로 2454,054-862-3111,http://village.usc.go.kr/shinpyung,자료없음,
253,경상북도 ,공공,주민자치기관,안평면 주민센터,경상북도 의성군 안평면 안평의성로 36,054-830-5382,http://village.usc.go.kr/anpyung,자료없음,
254,경상북도 ,공공,주민자치기관,안사면 주민센터,경상북도 의성군 안사면 안신로 645,054-830-5402,http://village.usc.go.kr/ansa,자료없음,
255,경상북도 ,공공,국가 및 지자체,청송군청,경상북도 청송군 청송읍 군청로 51,054-873-2291,http://www.cs.go.kr/,자료없음,
256,경상북도 ,공공,주민자치기관,청송읍 주민센터,경상북도 청송군 청송읍 중앙로 253,054-873-2346,http://www.cs.go.kr/countyOffice/00002910/00002968.web,자료없음,
257,경상북도 ,공공,주민자치기관,부동면 주민센터,경상북도 청송군 부동면 이전앞길 1,054-873-2805,http://www.cs.go.kr/countyOffice/00002910/00002976.web,자료없음,
258,경상북도 ,공공,주민자치기관,부남면 주민센터,경상북도 청송군 부남면 대전로 119,054-870-8301,http://www.cs.go.kr/countyOffice/00002910/00002983.web,자료없음,
259,경상북도 ,공공,주민자치기관,현동면 주민센터,경상북도 청송군 현동면 청송로 2647,054-870-8401,http://www.cs.go.kr/countyOffice/00002910/00002990.web,자료없음,
260,경상북도 ,공공,주민자치기관,현서면 주민센터,경상북도 청송군 현서면 구산동로 27,054-872-5005,http://www.cs.go.kr/countyOffice/00002910/00003458.web,자료없음,
261,경상북도 ,공공,주민자치기관,안덕면 주민센터,경상북도 청송군 안덕면 안덕로 82,054-872-0005,http://www.cs.go.kr/countyOffice/00002910/00002997.web,자료없음,
262,경상북도 ,공공,주민자치기관,파천면 주민센터,경상북도 청송군 파천면 청송로 5544,054-870-8701,http://www.cs.go.kr/countyOffice/00002910/00003004.web,자료없음,
263,경상북도 ,공공,주민자치기관,진보면 주민센터,경상북도 청송군 진보면 진안동2길 4-10,054-874-3001,http://www.cs.go.kr/countyOffice/00002910/00003011.web,자료없음,
264,경상북도 ,공공,국가 및 지자체,영양군청,경상북도 영양군 영양읍 군청길 37,054-682-2241,http://www.yyg.go.kr/,사이버교육-배움나라,
265,경상북도 ,공공,주민자치기관,영양읍 주민센터,경상북도 영양군 영양읍 군청길 53,054-680-5412,http://www.yyg.go.kr/www/introduce/eup/yeongyang,자료없음,
266,경상북도 ,공공,주민자치기관,입암면 주민센터,경상북도 영양군 입암면 조기리길 10,054-680-5516,http://www.yyg.go.kr/www/introduce/eup/ibam,자료없음,
267,경상북도 ,공공,주민자치기관,청기면 주민센터,경상북도 영양군 청기면 청기1길 9-6,054-680-5613,http://www.yyg.go.kr/www/introduce/eup/chunggi,자료없음,
268,경상북도 ,공공,주민자치기관,일월면 주민센터,경상북도 영양군 일월면 영양로 2419,054-680-5714,http://www.yyg.go.kr/www/introduce/eup/irwol,자료없음,
269,경상북도 ,공공,주민자치기관,수비면 주민센터,경상북도 영양군 수비면 한티로 503,054-680-5811,http://www.yyg.go.kr/www/introduce/eup/subi,자료없음,
270,경상북도 ,공공,주민자치기관,석보면 주민센터,경상북도 영양군 석보면 원리3길 3,054-680-5911,http://www.yyg.go.kr/www/introduce/eup/seokbo,자료없음,
271,경상북도 ,공공,국가 및 지자체,영덕군청,경상북도 영덕군 영덕읍 군청길 116,054-734-2121,http://www.yd.go.kr/,자료없음,
272,경상북도 ,공공,주민자치기관,영덕읍 주민센터,경상북도 영덕군 영덕읍 우곡길 62,054-730-7105,http://www.yd.go.kr/?page_id=2878,자료없음,
273,경상북도 ,공공,주민자치기관,창수면 주민센터,경상북도 영덕군 창수면 신기길 5,054-730-7906,http://www.yd.go.kr/?page_id=2971,자료없음,
274,경상북도 ,공공,주민자치기관,병곡면 주민센터,경상북도 영덕군 병곡면 병곡길 72,054-730-7802,http://www.yd.go.kr/?page_id=2969,자료없음,
275,경상북도 ,공공,주민자치기관,영해면 주민센터,경상북도 영덕군 영해면 예주3길 7,054-730-7721,http://www.yd.go.kr/?page_id=2967,자료없음,
276,경상북도 ,공공,주민자치기관,축산면 주민센터,경상북도 영덕군 축산면 도곡길 67,054-730-7642,http://www.yd.go.kr/?page_id=2965,자료없음,
277,경상북도 ,공공,주민자치기관,지품면 주민센터,경상북도 영덕군 지품면 경동로 7153,054-730-7501,http://www.yd.go.kr/?page_id=2963,자료없음,
278,경상북도 ,공공,주민자치기관,강구면 주민센터,경상북도 영덕군 강구면 동해대로 4526,054-730-7222,http://www.yd.go.kr/?page_id=2957,자료없음,
279,경상북도 ,공공,주민자치기관,달산면 주민센터,경상북도 영덕군 달산면 팔각산로 1829,054-730-7401,http://www.yd.go.kr/?page_id=2961,자료없음,
280,경상북도 ,공공,주민자치기관,남정면 주민센터,경상북도 영덕군 남정면 진불길 43,054-730-7301,http://www.yd.go.kr/?page_id=2959,자료없음,
281,경상북도 ,공공,국가 및 지자체,청도군청,경상북도 청도군 화양읍 청화로 70,054-370-6114,http://www.cd.go.kr/,0,
282,경상북도 ,공공,주민자치기관,청도읍 주민센터,경상북도 청도군 청도읍 청화로 137,054-370-6701,http://city.cd.go.kr/ko/cheongdo/,자료없음,
283,경상북도 ,공공,주민자치기관,화양읍 주민센터,경상북도 청도군 화양읍 도주관로 159,054-370-6702,http://city.cd.go.kr/ko/huayang/,자료없음,
284,경상북도 ,공공,주민자치기관,각남면 주민센터,경상북도 청도군 각남면 각남로 74,054-370-6703,http://city.cd.go.kr/ko/gaknam/,자료없음,
285,경상북도 ,공공,주민자치기관,각북면 주민센터,경상북도 청도군 각북면 헐티로 801,054-370-6705,http://city.cd.go.kr/ko/gakbuk/,자료없음,
286,경상북도 ,공공,주민자치기관,금천면 주민센터,경상북도 청도군 금천면 선암로 575,054-370-6708,http://city.cd.go.kr/ko/gumcheon/,자료없음,
287,경상북도 ,공공,주민자치기관,매전면 주민센터,경상북도 청도군 매전면 청려로 3693,054-370-6709,http://city.cd.go.kr/ko/maejeon/,자료없음,
288,경상북도 ,공공,주민자치기관,운문면 주민센터,경상북도 청도군 운문면 청려로 4707,054-370-6707,http://city.cd.go.kr/ko/unmun/,자료없음,
289,경상북도 ,공공,주민자치기관,이서면 주민센터,경상북도 청도군 이서면 이서로 145-18,054-370-6706,http://city.cd.go.kr/ko/iseo/,자료없음,
290,경상북도 ,공공,주민자치기관,풍각면 주민센터,경상북도 청도군 풍각면 송서로 70,054-370-6704,http://city.cd.go.kr/ko/punggak/,자료없음,
291,경상북도 ,공공,국가 및 지자체,고령군청,경상북도 고령군 대가야읍 왕릉로 55,054-954-2201,http://www.goryeong.go.kr/,0,
292,경상북도 ,공공,주민자치기관,대가야읍 주민센터,경상북도 고령군 대가야읍 중앙로 1,054-950-7503,http://www.goryeong.go.kr/program/publicsil/default2.asp?sec=twn001,자료없음,
293,경상북도 ,공공,주민자치기관,덕곡면 주민센터,경상북도 고령군 덕곡면 덕운로 570,054-950-7555,http://resion.goryeong.go.kr/program/publicsil/default2.asp?sec=twn002,자료없음,
294,경상북도 ,공공,주민자치기관,운수면 주민센터,경상북도 고령군 운수면 운용로 106,054-950-7631,http://www.goryeong.go.kr/program/publicsil/default2.asp?sec=twn003,자료없음,
295,경상북도 ,공공,주민자치기관,성산면 주민센터,경상북도 고령군 성산면 성산로 897,054-950-7653,http://www.goryeong.go.kr/program/publicsil/default2.asp?sec=twn004,자료없음,
296,경상북도 ,공공,주민자치기관,다산면 주민센터,경상북도 고령군 다산면 평리1길 15,054-950-7705,http://resion.goryeong.go.kr/program/publicsil/default2.asp?sec=twn005,자료없음,
297,경상북도 ,공공,주민자치기관,개진면 주민센터,경상북도 고령군 개진면 개경포로 589-9,054-950-6506,http://www.goryeong.go.kr/program/publicsil/default2.asp?sec=twn006,자료없음,
298,경상북도 ,공공,주민자치기관,우곡면 주민센터,경상북도 고령군 우곡면 도진3길 21,054-950-7805,http://www.goryeong.go.kr/program/publicsil/default2.asp?sec=twn007,자료없음,
299,경상북도 ,공공,주민자치기관,쌍림면 주민센터,경상북도 고령군 쌍림면 대가야로 613,054-950-6508,http://www.goryeong.go.kr/program/publicsil/default2.asp?sec=twn008,자료없음,
300,경상북도 ,공공,국가 및 지자체,성주군청,경상북도 성주군 성주읍 성주로 3200,054-933-0021,http://www.sj.go.kr,통일성없음,
301,경상북도 ,공공,주민자치기관,성주읍 주민센터,경상북도 성주군 성주읍 성주읍1길 13,054-933-3003,http://www.seongju.go.kr/S2001/,자료없음,
302,경상북도 ,공공,주민자치기관,선남면 주민센터,경상북도 성주군 선남면 관화길 96,054-932-1302,http://www.sj.go.kr/S2002/,자료없음,
303,경상북도 ,공공,주민자치기관,용암면 주민센터,경상북도 성주군 용암면 운용로 1031,054-932-2302,http://www.seongju.go.kr/S2003/,자료없음,
304,경상북도 ,공공,주민자치기관,수륜면 주민센터,경상북도 성주군 수륜면 참별로 915,054-932-3301,http://www.seongju.go.kr/S2004/,자료없음,
305,경상북도 ,공공,주민자치기관,가천면 주민센터,경상북도 성주군 가천면 가천로 63,054-932-4301,http://www.seongju.go.kr/S2005/,자료없음,
306,경상북도 ,공공,주민자치기관,금수면 주민센터,경상북도 성주군 금수면 성주로 1883,054-932-5302,http://www.seongju.go.kr/S2006/,자료없음,
307,경상북도 ,공공,주민자치기관,대가면 주민센터,경상북도 성주군 대가면 동강한강로 891,054-932-6301,http://www.seongju.go.kr/S2007/,자료없음,
308,경상북도 ,공공,주민자치기관,벽진면 주민센터,경상북도 성주군 벽진면 수촌길 12,054-932-7302,http://www.seongju.go.kr/S2008/,자료없음,
309,경상북도 ,공공,주민자치기관,초전면 주민센터,경상북도 성주군 초전면 대장길 107,054-932-8302,http://www.seongju.go.kr/S2009/,자료없음,
310,경상북도 ,공공,주민자치기관,월항면 주민센터,경상북도 성주군 월항면 주산로 366,054-932-9301,http://www.sj.go.kr/S2010/,자료없음,
311,경상북도 ,공공,국가 및 지자체,칠곡군청,경상북도 칠곡군 왜관읍 군청1길 80,054-973-3321,http://www.chilgok.go.kr/main/,자료없음,
312,경상북도 ,공공,주민자치기관,왜관읍 주민센터,경상북도 칠곡군 왜관읍 2번도로길 16,054-979-5222,http://waegwan.chilgok.go.kr/main/,자료없음,
313,경상북도 ,공공,주민자치기관,북삼읍 주민센터,경상북도 칠곡군 북삼읍 인평1길 6,054-979-5272,http://buksam.chilgok.go.kr/main/,0,
314,경상북도 ,공공,주민자치기관,석적읍 주민센터,경상북도 칠곡군 석적읍 남율로7길 7,054-979-5314,http://seokjeok.chilgok.go.kr/main/,자료없음,
315,경상북도 ,공공,주민자치기관,지천면 주민센터,경상북도 칠곡군 지천면 신동로 171,054-979-5354,http://jicheon.chilgok.go.kr/main/,0,
316,경상북도 ,공공,주민자치기관,동명면 주민센터,경상북도 칠곡군 동명면 금암중앙길 56,054-979-5395,http://dongmyeong.chilgok.go.kr/main/,0,
317,경상북도 ,공공,주민자치기관,가산면 주민센터,경상북도 칠곡군 가산면 경북대로 1570,054-979-5413,http://gasan.chilgok.go.kr/main/,0,
318,경상북도 ,공공,주민자치기관,약목면 주민센터,경상북도 칠곡군 약목면 복성1길 15,054-979-5442,http://yakmok.chilgok.go.kr/main/,0,
319,경상북도 ,공공,주민자치기관,기산면 주민센터,경상북도 칠곡군 기산면 주산로 1213,054-979-5472,http://gisan.chilgok.go.kr/main/,0,
320,경상북도 ,공공,국가 및 지자체,예천군청,경상북도 예천군 예천읍 군청길 33,054-654-3801,http://www.ycg.kr/,0,
321,경상북도 ,공공,주민자치기관,예천읍 주민센터,경상북도 예천군 예천읍 효자로 89,054-652-3001,http://city.ycg.kr/ko/yecheon/,자료없음,
322,경상북도 ,공공,주민자치기관,용문면 주민센터,경상북도 예천군 용문면 금당실길 54,054-650-6602,http://city.ycg.kr/ko/yongmun/,자료없음,
323,경상북도 ,공공,주민자치기관,효자면 주민센터,경상북도 예천군 효자면 도효자로 1481,054-653-2301,http://city.ycg.kr/ko/hyoja/,자료없음,
324,경상북도 ,공공,주민자치기관,은풍면 주민센터,경상북도 예천군 은풍면 은풍로 88,054-650-6604,http://city.ycg.kr/ko/eunpung/,자료없음,
325,경상북도 ,공공,주민자치기관,감천면 주민센터,경상북도 예천군 감천면 충효로 1389,054-650-6605,http://city.ycg.kr/ko/gamcheon/,자료없음,
