번호,강좌지역,기관유형,기관분류,기관명,주소(도로명),대표전화,홈페이지,상태,비고
536,제주특별자치도  ,,,,,,,,
537,제주특별자치도  ,,,,,,,,
538,제주특별자치도  ,,,,,,,,
539,제주특별자치도  ,,,,,,,,
540,제주특별자치도  ,,,,,,,,
541,제주특별자치도  ,,,,,,,,
542,제주특별자치도  ,,,,,,,,
543,제주특별자치도  ,,,,,,,,
544,제주특별자치도  ,,,,,,,,
545,제주특별자치도  ,,,,,,,,
546,제주특별자치도  ,,,,,,,,
547,제주특별자치도  ,,,,,,,,
548,제주특별자치도  ,,,,,,,,
549,제주특별자치도  ,,,,,,,,
550,제주특별자치도  ,,,,,,,,
551,제주특별자치도  ,,,,,,,,
552,제주특별자치도  ,,,,,,,,
553,제주특별자치도  ,,,,,,,,
554,제주특별자치도  ,,,,,,,,
555,제주특별자치도  ,,,,,,,,
556,제주특별자치도  ,,,,,,,,
557,제주특별자치도  ,,,,,,,,
558,제주특별자치도  ,,,,,,,,
559,제주특별자치도  ,,,,,,,,
560,제주특별자치도  ,,,,,,,,
561,제주특별자치도  ,,,,,,,,
562,제주특별자치도  ,,,,,,,,
563,제주특별자치도  ,,,,,,,,
564,제주특별자치도  ,,,,,,,,
565,제주특별자치도  ,,,,,,,,
566,제주특별자치도  ,,,,,,,,
567,제주특별자치도  ,,,,,,,,
568,제주특별자치도  ,,,,,,,,
569,제주특별자치도  ,,,,,,,,
570,제주특별자치도  ,,,,,,,,
571,제주특별자치도  ,,,,,,,,
572,제주특별자치도  ,,,,,,,,
573,제주특별자치도  ,,,,,,,,
574,제주특별자치도  ,,,,,,,,
575,제주특별자치도  ,,,,,,,,
576,제주특별자치도  ,,,,,,,,
577,제주특별자치도  ,,,,,,,,
578,제주특별자치도  ,,,,,,,,
579,제주특별자치도  ,,,,,,,,
580,제주특별자치도  ,,,,,,,,
581,제주특별자치도  ,,,,,,,,
582,제주특별자치도  ,,,,,,,,
583,제주특별자치도  ,,,,,,,,
584,제주특별자치도  ,,,,,,,,
585,제주특별자치도  ,,,,,,,,
586,제주특별자치도  ,,,,,,,,
587,제주특별자치도  ,,,,,,,,
588,제주특별자치도  ,,,,,,,,
589,제주특별자치도  ,,,,,,,,
590,제주특별자치도  ,,,,,,,,
591,제주특별자치도  ,,,,,,,,
592,제주특별자치도  ,,,,,,,,
593,제주특별자치도  ,,,,,,,,
594,제주특별자치도  ,,,,,,,,
595,제주특별자치도  ,,,,,,,,
596,제주특별자치도  ,,,,,,,,
597,제주특별자치도  ,,,,,,,,
598,제주특별자치도  ,,,,,,,,
599,제주특별자치도  ,,,,,,,,
600,제주특별자치도  ,,,,,,,,
601,제주특별자치도  ,,,,,,,,
602,제주특별자치도  ,,,,,,,,
603,제주특별자치도  ,,,,,,,,
604,제주특별자치도  ,,,,,,,,
605,제주특별자치도  ,,,,,,,,
606,제주특별자치도  ,,,,,,,,
607,제주특별자치도  ,,,,,,,,
608,제주특별자치도  ,,,,,,,,
609,제주특별자치도  ,,,,,,,,
610,제주특별자치도  ,,,,,,,,
611,제주특별자치도  ,,,,,,,,
612,제주특별자치도  ,,,,,,,,
613,제주특별자치도  ,,,,,,,,
614,제주특별자치도  ,,,,,,,,
615,제주특별자치도  ,,,,,,,,
616,제주특별자치도  ,,,,,,,,
617,제주특별자치도  ,,,,,,,,
618,제주특별자치도  ,,,,,,,,
619,제주특별자치도  ,,,,,,,,
620,제주특별자치도  ,,,,,,,,
621,제주특별자치도  ,,,,,,,,
622,제주특별자치도  ,,,,,,,,
623,제주특별자치도  ,,,,,,,,
624,제주특별자치도  ,,,,,,,,
625,제주특별자치도  ,,,,,,,,
626,제주특별자치도  ,,,,,,,,
627,제주특별자치도  ,,,,,,,,
628,제주특별자치도  ,,,,,,,,
629,제주특별자치도  ,,,,,,,,
630,제주특별자치도  ,,,,,,,,
631,제주특별자치도  ,,,,,,,,
632,제주특별자치도  ,,,,,,,,
633,제주특별자치도  ,,,,,,,,
634,제주특별자치도  ,,,,,,,,
635,제주특별자치도  ,,,,,,,,
636,제주특별자치도  ,,,,,,,,
637,제주특별자치도  ,,,,,,,,
638,제주특별자치도  ,,,,,,,,
639,제주특별자치도  ,,,,,,,,
640,제주특별자치도  ,,,,,,,,
641,제주특별자치도  ,,,,,,,,
642,제주특별자치도  ,,,,,,,,
643,제주특별자치도  ,,,,,,,,
644,제주특별자치도  ,,,,,,,,
645,제주특별자치도  ,,,,,,,,
646,제주특별자치도  ,,,,,,,,
647,제주특별자치도  ,,,,,,,,
648,제주특별자치도  ,,,,,,,,
649,제주특별자치도  ,,,,,,,,
650,제주특별자치도  ,,,,,,,,
651,제주특별자치도  ,,,,,,,,
652,제주특별자치도  ,,,,,,,,
653,제주특별자치도  ,,,,,,,,
654,제주특별자치도  ,,,,,,,,
655,제주특별자치도  ,,,,,,,,
656,제주특별자치도  ,,,,,,,,
657,제주특별자치도  ,,,,,,,,
658,제주특별자치도  ,,,,,,,,
659,제주특별자치도  ,,,,,,,,
660,제주특별자치도  ,,,,,,,,
661,제주특별자치도  ,,,,,,,,
662,제주특별자치도  ,,,,,,,,
663,제주특별자치도  ,,,,,,,,
664,제주특별자치도  ,,,,,,,,
665,제주특별자치도  ,,,,,,,,
666,제주특별자치도  ,,,,,,,,
667,제주특별자치도  ,,,,,,,,
668,제주특별자치도  ,,,,,,,,
669,제주특별자치도  ,,,,,,,,
670,제주특별자치도  ,,,,,,,,
671,제주특별자치도  ,,,,,,,,
672,제주특별자치도  ,,,,,,,,
673,제주특별자치도  ,,,,,,,,
674,제주특별자치도  ,,,,,,,,
675,제주특별자치도  ,,,,,,,,
676,제주특별자치도  ,,,,,,,,
677,제주특별자치도  ,,,,,,,,
678,제주특별자치도  ,,,,,,,,
679,제주특별자치도  ,,,,,,,,
680,제주특별자치도  ,,,,,,,,
681,제주특별자치도  ,,,,,,,,
682,제주특별자치도  ,,,,,,,,
683,제주특별자치도  ,,,,,,,,
684,제주특별자치도  ,,,,,,,,
685,제주특별자치도  ,,,,,,,,
686,제주특별자치도  ,,,,,,,,
687,제주특별자치도  ,,,,,,,,
688,제주특별자치도  ,,,,,,,,
689,제주특별자치도  ,,,,,,,,
690,제주특별자치도  ,,,,,,,,
691,제주특별자치도  ,,,,,,,,
692,제주특별자치도  ,,,,,,,,
693,제주특별자치도  ,,,,,,,,
694,제주특별자치도  ,,,,,,,,
695,제주특별자치도  ,,,,,,,,
696,제주특별자치도  ,,,,,,,,
697,제주특별자치도  ,,,,,,,,
698,제주특별자치도  ,,,,,,,,
699,제주특별자치도  ,,,,,,,,
700,제주특별자치도  ,,,,,,,,
701,제주특별자치도  ,,,,,,,,
702,제주특별자치도  ,,,,,,,,
703,제주특별자치도  ,,,,,,,,
704,제주특별자치도  ,,,,,,,,
705,제주특별자치도  ,,,,,,,,
706,제주특별자치도  ,,,,,,,,
707,제주특별자치도  ,,,,,,,,
708,제주특별자치도  ,,,,,,,,
709,제주특별자치도  ,,,,,,,,
710,제주특별자치도  ,,,,,,,,
711,제주특별자치도  ,,,,,,,,
712,제주특별자치도  ,,,,,,,,
713,제주특별자치도  ,,,,,,,,
714,제주특별자치도  ,,,,,,,,
715,제주특별자치도  ,,,,,,,,
716,제주특별자치도  ,,,,,,,,
717,제주특별자치도  ,,,,,,,,
718,제주특별자치도  ,,,,,,,,
719,제주특별자치도  ,,,,,,,,
720,제주특별자치도  ,,,,,,,,
721,제주특별자치도  ,,,,,,,,
722,제주특별자치도  ,,,,,,,,
723,제주특별자치도  ,,,,,,,,
724,제주특별자치도  ,,,,,,,,
725,제주특별자치도  ,,,,,,,,
726,제주특별자치도  ,,,,,,,,
727,제주특별자치도  ,,,,,,,,
728,제주특별자치도  ,,,,,,,,
729,제주특별자치도  ,,,,,,,,
730,제주특별자치도  ,,,,,,,,
731,제주특별자치도  ,,,,,,,,
732,제주특별자치도  ,,,,,,,,
733,제주특별자치도  ,,,,,,,,
734,제주특별자치도  ,,,,,,,,
735,제주특별자치도  ,,,,,,,,
736,제주특별자치도  ,,,,,,,,
737,제주특별자치도  ,,,,,,,,
738,제주특별자치도  ,,,,,,,,
739,제주특별자치도  ,,,,,,,,
740,제주특별자치도  ,,,,,,,,
741,제주특별자치도  ,,,,,,,,
742,제주특별자치도  ,,,,,,,,
743,제주특별자치도  ,,,,,,,,
744,제주특별자치도  ,,,,,,,,
745,제주특별자치도  ,,,,,,,,
746,제주특별자치도  ,,,,,,,,
747,제주특별자치도  ,,,,,,,,
748,제주특별자치도  ,,,,,,,,
749,제주특별자치도  ,,,,,,,,
750,제주특별자치도  ,,,,,,,,
751,제주특별자치도  ,,,,,,,,
752,제주특별자치도  ,,,,,,,,
753,제주특별자치도  ,,,,,,,,
754,제주특별자치도  ,,,,,,,,
755,제주특별자치도  ,,,,,,,,
756,제주특별자치도  ,,,,,,,,
757,제주특별자치도  ,,,,,,,,
758,제주특별자치도  ,,,,,,,,
759,제주특별자치도  ,,,,,,,,
760,제주특별자치도  ,,,,,,,,
761,제주특별자치도  ,,,,,,,,
762,제주특별자치도  ,,,,,,,,
763,제주특별자치도  ,,,,,,,,
764,제주특별자치도  ,,,,,,,,
765,제주특별자치도  ,,,,,,,,
766,제주특별자치도  ,,,,,,,,
767,제주특별자치도  ,,,,,,,,
768,제주특별자치도  ,,,,,,,,
769,제주특별자치도  ,,,,,,,,
770,제주특별자치도  ,,,,,,,,
771,제주특별자치도  ,,,,,,,,
772,제주특별자치도  ,,,,,,,,
773,제주특별자치도  ,,,,,,,,
774,제주특별자치도  ,,,,,,,,
775,제주특별자치도  ,,,,,,,,
776,제주특별자치도  ,,,,,,,,
777,제주특별자치도  ,,,,,,,,
778,제주특별자치도  ,,,,,,,,
779,제주특별자치도  ,,,,,,,,
780,제주특별자치도  ,,,,,,,,
781,제주특별자치도  ,,,,,,,,
782,제주특별자치도  ,,,,,,,,
783,제주특별자치도  ,,,,,,,,
784,제주특별자치도  ,,,,,,,,
785,제주특별자치도  ,,,,,,,,
786,제주특별자치도  ,,,,,,,,
787,제주특별자치도  ,,,,,,,,
788,제주특별자치도  ,,,,,,,,
789,제주특별자치도  ,,,,,,,,
790,제주특별자치도  ,,,,,,,,
791,제주특별자치도  ,,,,,,,,
792,제주특별자치도  ,,,,,,,,
793,제주특별자치도  ,,,,,,,,
794,제주특별자치도  ,,,,,,,,
795,제주특별자치도  ,,,,,,,,
796,제주특별자치도  ,,,,,,,,
797,제주특별자치도  ,,,,,,,,
798,제주특별자치도  ,,,,,,,,
799,제주특별자치도  ,,,,,,,,
800,제주특별자치도  ,,,,,,,,
801,제주특별자치도  ,,,,,,,,
802,제주특별자치도  ,,,,,,,,
803,제주특별자치도  ,,,,,,,,
804,제주특별자치도  ,,,,,,,,
805,제주특별자치도  ,,,,,,,,
806,제주특별자치도  ,,,,,,,,
807,제주특별자치도  ,,,,,,,,
808,제주특별자치도  ,,,,,,,,
809,제주특별자치도  ,,,,,,,,
810,제주특별자치도  ,,,,,,,,
811,제주특별자치도  ,,,,,,,,
812,제주특별자치도  ,,,,,,,,
813,제주특별자치도  ,,,,,,,,
814,제주특별자치도  ,,,,,,,,
815,제주특별자치도  ,,,,,,,,
816,제주특별자치도  ,,,,,,,,
817,제주특별자치도  ,,,,,,,,
818,제주특별자치도  ,,,,,,,,
819,제주특별자치도  ,,,,,,,,
820,제주특별자치도  ,,,,,,,,
821,제주특별자치도  ,,,,,,,,
822,제주특별자치도  ,,,,,,,,
823,제주특별자치도  ,,,,,,,,
824,제주특별자치도  ,,,,,,,,
825,제주특별자치도  ,,,,,,,,
826,제주특별자치도  ,,,,,,,,
827,제주특별자치도  ,,,,,,,,
828,제주특별자치도  ,,,,,,,,
829,제주특별자치도  ,,,,,,,,
830,제주특별자치도  ,,,,,,,,
831,제주특별자치도  ,,,,,,,,
832,제주특별자치도  ,,,,,,,,
833,제주특별자치도  ,,,,,,,,
834,제주특별자치도  ,,,,,,,,
835,제주특별자치도  ,,,,,,,,
836,제주특별자치도  ,,,,,,,,
837,제주특별자치도  ,,,,,,,,
838,제주특별자치도  ,,,,,,,,
839,제주특별자치도  ,,,,,,,,
840,제주특별자치도  ,,,,,,,,
841,제주특별자치도  ,,,,,,,,
842,제주특별자치도  ,,,,,,,,
843,제주특별자치도  ,,,,,,,,
844,제주특별자치도  ,,,,,,,,
845,제주특별자치도  ,,,,,,,,
846,제주특별자치도  ,,,,,,,,
847,제주특별자치도  ,,,,,,,,
848,제주특별자치도  ,,,,,,,,
849,제주특별자치도  ,,,,,,,,
850,제주특별자치도  ,,,,,,,,
851,제주특별자치도  ,,,,,,,,
852,제주특별자치도  ,,,,,,,,
853,제주특별자치도  ,,,,,,,,
854,제주특별자치도  ,,,,,,,,
855,제주특별자치도  ,,,,,,,,
856,제주특별자치도  ,,,,,,,,
857,제주특별자치도  ,,,,,,,,
858,제주특별자치도  ,,,,,,,,
859,제주특별자치도  ,,,,,,,,
860,제주특별자치도  ,,,,,,,,
861,제주특별자치도  ,,,,,,,,
862,제주특별자치도  ,,,,,,,,
863,제주특별자치도  ,,,,,,,,
864,제주특별자치도  ,,,,,,,,
865,제주특별자치도  ,,,,,,,,
866,제주특별자치도  ,,,,,,,,
867,제주특별자치도  ,,,,,,,,
868,제주특별자치도  ,,,,,,,,
869,제주특별자치도  ,,,,,,,,
870,제주특별자치도  ,,,,,,,,
871,제주특별자치도  ,,,,,,,,
872,제주특별자치도  ,,,,,,,,
873,제주특별자치도  ,,,,,,,,
874,제주특별자치도  ,,,,,,,,
875,제주특별자치도  ,,,,,,,,
876,제주특별자치도  ,,,,,,,,
877,제주특별자치도  ,,,,,,,,
878,제주특별자치도  ,,,,,,,,
879,제주특별자치도  ,,,,,,,,
880,제주특별자치도  ,,,,,,,,
881,제주특별자치도  ,,,,,,,,
882,제주특별자치도  ,,,,,,,,
883,제주특별자치도  ,,,,,,,,
884,제주특별자치도  ,,,,,,,,
885,제주특별자치도  ,,,,,,,,
886,제주특별자치도  ,,,,,,,,
887,제주특별자치도  ,,,,,,,,
888,제주특별자치도  ,,,,,,,,
889,제주특별자치도  ,,,,,,,,
890,제주특별자치도  ,,,,,,,,
891,제주특별자치도  ,,,,,,,,
892,제주특별자치도  ,,,,,,,,
893,제주특별자치도  ,,,,,,,,
894,제주특별자치도  ,,,,,,,,
895,제주특별자치도  ,,,,,,,,
896,제주특별자치도  ,,,,,,,,
897,제주특별자치도  ,,,,,,,,
898,제주특별자치도  ,,,,,,,,
899,제주특별자치도  ,,,,,,,,
900,제주특별자치도  ,,,,,,,,
901,제주특별자치도  ,,,,,,,,
902,제주특별자치도  ,,,,,,,,
903,제주특별자치도  ,,,,,,,,
904,제주특별자치도  ,,,,,,,,
905,제주특별자치도  ,,,,,,,,
906,제주특별자치도  ,,,,,,,,
907,제주특별자치도  ,,,,,,,,
908,제주특별자치도  ,,,,,,,,
909,제주특별자치도  ,,,,,,,,
910,제주특별자치도  ,,,,,,,,
911,제주특별자치도  ,,,,,,,,
912,제주특별자치도  ,,,,,,,,
913,제주특별자치도  ,,,,,,,,
914,제주특별자치도  ,,,,,,,,
915,제주특별자치도  ,,,,,,,,
916,제주특별자치도  ,,,,,,,,
917,제주특별자치도  ,,,,,,,,
918,제주특별자치도  ,,,,,,,,
919,제주특별자치도  ,,,,,,,,
920,제주특별자치도  ,,,,,,,,
921,제주특별자치도  ,,,,,,,,
922,제주특별자치도  ,,,,,,,,
923,제주특별자치도  ,,,,,,,,
924,제주특별자치도  ,,,,,,,,
925,제주특별자치도  ,,,,,,,,
926,제주특별자치도  ,,,,,,,,
927,제주특별자치도  ,,,,,,,,
928,제주특별자치도  ,,,,,,,,
929,제주특별자치도  ,,,,,,,,
930,제주특별자치도  ,,,,,,,,
931,제주특별자치도  ,,,,,,,,
932,제주특별자치도  ,,,,,,,,
933,제주특별자치도  ,,,,,,,,
934,제주특별자치도  ,,,,,,,,
935,제주특별자치도  ,,,,,,,,
936,제주특별자치도  ,,,,,,,,
937,제주특별자치도  ,,,,,,,,
938,제주특별자치도  ,,,,,,,,
939,제주특별자치도  ,,,,,,,,
940,제주특별자치도  ,,,,,,,,
941,제주특별자치도  ,,,,,,,,
942,제주특별자치도  ,,,,,,,,
943,제주특별자치도  ,,,,,,,,
944,제주특별자치도  ,,,,,,,,
945,제주특별자치도  ,,,,,,,,
946,제주특별자치도  ,,,,,,,,
947,제주특별자치도  ,,,,,,,,
948,제주특별자치도  ,,,,,,,,
949,제주특별자치도  ,,,,,,,,
950,제주특별자치도  ,,,,,,,,
951,제주특별자치도  ,,,,,,,,
952,제주특별자치도  ,,,,,,,,
953,제주특별자치도  ,,,,,,,,
954,제주특별자치도  ,,,,,,,,
955,제주특별자치도  ,,,,,,,,
956,제주특별자치도  ,,,,,,,,
957,제주특별자치도  ,,,,,,,,
958,제주특별자치도  ,,,,,,,,
959,제주특별자치도  ,,,,,,,,
960,제주특별자치도  ,,,,,,,,
961,제주특별자치도  ,,,,,,,,
962,제주특별자치도  ,,,,,,,,
963,제주특별자치도  ,,,,,,,,
964,제주특별자치도  ,,,,,,,,
965,제주특별자치도  ,,,,,,,,
966,제주특별자치도  ,,,,,,,,
967,제주특별자치도  ,,,,,,,,
968,제주특별자치도  ,,,,,,,,
969,제주특별자치도  ,,,,,,,,
970,제주특별자치도  ,,,,,,,,
971,제주특별자치도  ,,,,,,,,
972,제주특별자치도  ,,,,,,,,
973,제주특별자치도  ,,,,,,,,
974,제주특별자치도  ,,,,,,,,
975,제주특별자치도  ,,,,,,,,
976,제주특별자치도  ,,,,,,,,
977,제주특별자치도  ,,,,,,,,
978,제주특별자치도  ,,,,,,,,
979,제주특별자치도  ,,,,,,,,
980,제주특별자치도  ,,,,,,,,
981,제주특별자치도  ,,,,,,,,
982,제주특별자치도  ,,,,,,,,
983,제주특별자치도  ,,,,,,,,
984,제주특별자치도  ,,,,,,,,
985,제주특별자치도  ,,,,,,,,
986,제주특별자치도  ,,,,,,,,
987,제주특별자치도  ,,,,,,,,
988,제주특별자치도  ,,,,,,,,
989,제주특별자치도  ,,,,,,,,
990,제주특별자치도  ,,,,,,,,
991,제주특별자치도  ,,,,,,,,
992,제주특별자치도  ,,,,,,,,
993,제주특별자치도  ,,,,,,,,
994,제주특별자치도  ,,,,,,,,
995,제주특별자치도  ,,,,,,,,
996,제주특별자치도  ,,,,,,,,
997,제주특별자치도  ,,,,,,,,
998,제주특별자치도  ,,,,,,,,
999,제주특별자치도  ,,,,,,,,
1000,제주특별자치도  ,,,,,,,,
