번호,강좌지역,기관유형,기관분류,기관명,주소(도로명),대표전화,홈페이지,상태,비고
156,서울특별시 ,공공,주민자치기관,쌍문2동 주민센터,서울특별시 도봉구 방학로3길 117,02-2091-5112,http://dong.dobong.go.kr/ssangmun2/,0,
157,서울특별시 ,공공,주민자치기관,쌍문3동 주민센터,서울특별시 도봉구 노해로44길 9,02-2091-5113,http://dong.dobong.go.kr/ssangmun3/,0,
158,서울특별시 ,공공,주민자치기관,쌍문4동 주민센터,서울특별시 도봉구 시루봉로 62-7,02-2091-5114,http://dong.dobong.go.kr/ssangmun4/,0,
159,서울특별시 ,공공,주민자치기관,방학1동 주민센터,서울특별시 도봉구 방학로2길 27,02-2091-5115,http://dong.dobong.go.kr/panghak1/,0,
160,서울특별시 ,공공,주민자치기관,방학2동 주민센터,서울특별시 도봉구 시루봉로 226,02-2091-5116,http://dong.dobong.go.kr/panghak2/,0,
161,서울특별시 ,공공,주민자치기관,방학3동 주민센터,서울특별시 도봉구 시루봉로 94,02-2091-5117,http://dong.dobong.go.kr/panghak3/,0,
162,서울특별시 ,공공,주민자치기관,창1동 주민센터,서울특별시 도봉구 해등로 46,02-2091-5118,http://dong.dobong.go.kr/changdong1/,0,
163,서울특별시 ,공공,주민자치기관,창2동 주민센터,서울특별시 도봉구 덕릉로59길 73-3,02-2091-5119,http://dong.dobong.go.kr/changdong2/,0,
164,서울특별시 ,공공,주민자치기관,창3동 주민센터,서울특별시 도봉구 덕릉로62길 89,02-2091-5120,http://dong.dobong.go.kr/changdong3/,0,
165,서울특별시 ,공공,주민자치기관,창4동 주민센터,서울특별시 도봉구 노해로69길 26,02-2091-5121,http://dong.dobong.go.kr/changdong4/,0,
166,서울특별시 ,공공,주민자치기관,창5동 주민센터,서울특별시 도봉구 도봉로136나길 20,02-2091-5122,http://dong.dobong.go.kr/changdong5/,0,
167,서울특별시 ,공공,주민자치기관,도봉1동 주민센터,서울특별시 도봉구 도봉로169나길 22,02-2091-5123,http://dong.dobong.go.kr/dobong1/,0,
168,서울특별시 ,공공,주민자치기관,도봉2동 주민센터,서울특별시 도봉구 마들로 668,02-2091-5124,http://dong.dobong.go.kr/dobong2/,0,
169,서울특별시 ,공공,국가 및 지자체,노원구청,서울특별시 노원구 노해로 437,02-2116-3114,http://www.nowon.kr/,0,
170,서울특별시 ,공공,주민자치기관,월계1동 주민센터,서울특별시 노원구 석계로 59,02-2116-2414,http://www.nowon.kr/dong/index.jsp?dong=1047,0,주민자치회관통합프로그램
171,서울특별시 ,공공,주민자치기관,월계2동 주민센터,서울특별시 노원구 초안산로5길 28,02-2116-2439,http://www.nowon.kr/dong/index.jsp?dong=1048,0,
172,서울특별시 ,공공,주민자치기관,월계3동 주민센터,서울특별시 노원구 마들로 57,02-2116-2469,http://www.nowon.kr/dong/index.jsp?dong=1049,0,
173,서울특별시 ,공공,주민자치기관,공릉1동 주민센터,서울특별시 노원구 동일로186길 3-24,02-2116-2500,http://www.nowon.kr/dong/index.jsp?dong=1051,0,
174,서울특별시 ,공공,주민자치기관,공릉2동 주민센터,서울특별시 노원구 노원로1길 68,02-2116-2529,http://www.nowon.kr/dong/index.jsp?dong=1052,0,
175,서울특별시 ,공공,주민자치기관,하계1동 주민센터,서울특별시 노원구 노원로 261,02-2116-2570,http://www.nowon.kr/dong/index.jsp?dong=1053,0,
176,서울특별시 ,공공,주민자치기관,하계2동 주민센터,서울특별시 노원구 공릉로55길 88,02-2116-2593,http://www.nowon.kr/dong/index.jsp?dong=1054,0,
177,서울특별시 ,공공,주민자치기관,중계본동 주민센터,서울특별시 노원구 중계로 143,02-2116-2635,http://www.nowon.kr/dong/index.jsp?dong=1055,0,
178,서울특별시 ,공공,주민자치기관,"중계2, 3동 주민센터",서울특별시 노원구 노원로17길 56,02-2116-2675,http://www.nowon.kr/dong/index.jsp?dong=1057,0,
179,서울특별시 ,공공,주민자치기관,중계4동 주민센터,서울특별시 노원구 덕릉로82길 50,02-2116-2713,http://www.nowon.kr/dong/index.jsp?dong=1059,0,
180,서울특별시 ,공공,주민자치기관,상계1동 주민센터,서울특별시 노원구 동일로 1697,02-2116-2741,http://www.nowon.kr/dong/index.jsp?dong=1060,0,
181,서울특별시 ,공공,주민자치기관,상계2동 주민센터,서울특별시 노원구 상계로 118,02-2116-2774,http://www.nowon.kr/dong/index.jsp?dong=1061,0,
182,서울특별시 ,공공,주민자치기관,"상계3, 4동 주민센터",서울특별시 노원구 덕릉로 859,02-2116-2806,http://www.nowon.kr/dong/index.jsp?dong=1062,0,
183,서울특별시 ,공공,주민자치기관,상계5동 주민센터,서울특별시 노원구 한글비석로 434,02-2116-2832,http://www.nowon.kr/dong/index.jsp?dong=1063,0,
184,서울특별시 ,공공,주민자치기관,"상계6, 7동 주민센터",서울특별시 노원구 노원로 429,02-2116-2861,http://www.nowon.kr/dong/index.jsp?dong=1064,0,
185,서울특별시 ,공공,주민자치기관,상계8동 주민센터,서울특별시 노원구 동일로227길 97,02-2116-2894,http://www.nowon.kr/dong/index.jsp?dong=1065,0,
186,서울특별시 ,공공,주민자치기관,상계9동 주민센터,서울특별시 노원구 한글비석로 487,02-2116-2926,http://www.nowon.kr/dong/index.jsp?dong=1066,0,
187,서울특별시 ,공공,주민자치기관,상계10동 주민센터,서울특별시 노원구 노원로 530,02-2116-2955,http://www.nowon.kr/dong/index.jsp?dong=1067,0,
188,서울특별시 ,공공,국가 및 지자체,은평구청,서울특별시 은평구 은평로 195,02-351-6114,http://www.ep.go.kr/,0,
189,서울특별시 ,공공,주민자치기관,녹번동 주민센터,서울특별시 은평구 은평로 195,02-351-5002,https://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000003563&page=11&dong=601,0,주민자치회관통합프로그램
190,서울특별시 ,공공,주민자치기관,불광1동 주민센터,서울특별시 은평구 진흥로15길 10,02-351-5032,https://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000003563&page=11&dong=602,0,
191,서울특별시 ,공공,주민자치기관,불광2동 주민센터,서울특별시 은평구 연서로41길 16,02-351-5062,https://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000003563&page=11&dong=603,0,
192,서울특별시 ,공공,주민자치기관,갈현1동 주민센터,서울특별시 은평구 갈현로 301,02-351-5092,https://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000003563&page=11&dong=605,0,
193,서울특별시 ,공공,주민자치기관,갈현2동 주민센터,서울특별시 은평구 연서로27길 31-6,02-351-5122,https://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000003563&page=11&dong=606,0,
194,서울특별시 ,공공,주민자치기관,구산동 주민센터,서울특별시 은평구 갈현로17길 10,02-351-5152,https://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000003563&page=11&dong=607,0,
195,서울특별시 ,공공,주민자치기관,대조동 주민센터,서울특별시 은평구 연서로20길 24-3,02-351-5182,https://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000003563&page=11&dong=608,0,
196,서울특별시 ,공공,주민자치기관,응암1동 주민센터,서울특별시 은평구 백련산로 179,02-351-5212,https://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000003563&page=11&dong=609,0,
197,서울특별시 ,공공,주민자치기관,응암2동 주민센터,서울특별시 은평구 백련산로 100,02-351-5242,https://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000003563&page=11&dong=610,0,
198,서울특별시 ,공공,주민자치기관,응암3동 주민센터,서울특별시 은평구 불광천길 410-17,02-351-5272,https://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000003563&page=11&dong=611,0,
199,서울특별시 ,공공,주민자치기관,역촌동 주민센터,서울특별시 은평구 연서로 59,02-351-5302,https://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000003563&page=11&dong=623,0,
200,서울특별시 ,공공,주민자치기관,신사1동 주민센터,서울특별시 은평구 은평로2길 2,02-351-5332,https://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000003563&page=11&dong=615,0,
201,서울특별시 ,공공,주민자치기관,신사2동 주민센터,서울특별시 은평구 증산로15길 47,02-351-5362,https://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000003563&page=11&dong=616,0,
202,서울특별시 ,공공,주민자치기관,증산동 주민센터,서울특별시 은평구 증산서길 89,02-351-5392,https://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000003563&page=11&dong=617,0,
203,서울특별시 ,공공,주민자치기관,수색동 주민센터,서울특별시 은평구 은평터널로 27,02-351-5422,https://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000003563&page=11&dong=618,0,
204,서울특별시 ,공공,주민자치기관,진관동 주민센터,서울특별시 은평구 진관2로 31,02-351-5453,https://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000003563&page=11&dong=622,0,
205,서울특별시 ,공공,국가 및 지자체,서대문구청,서울특별시 서대문구 연희로 248,02-330-1301,http://www.sdm.go.kr/,0,
206,서울특별시 ,공공,주민자치기관,충현동 주민센터,서울특별시 서대문구 북아현로22길 38,02-330-8101,http://www.sdm.go.kr/dong/ch/index.do,0,
207,서울특별시 ,공공,주민자치기관,천연동 주민센터,서울특별시 서대문구 성산로 694,02-330-8103,http://www.sdm.go.kr/dong/cy/index.do,0,
208,서울특별시 ,공공,주민자치기관,북아현동 주민센터,서울특별시 서대문구 북아현로 24,02-330-8105,http://www.sdm.go.kr/dong/bah/index.do,0,
209,서울특별시 ,공공,주민자치기관,신촌동 주민센터,서울특별시 서대문구 이화여대길 92-8,02-330-8111,http://www.sdm.go.kr/dong/sc/index.do,0,
210,서울특별시 ,공공,주민자치기관,연희동 주민센터,서울특별시 서대문구 연희로 189,02-330-8115,http://www.sdm.go.kr/dong/yh/index.do,0,
211,서울특별시 ,공공,주민자치기관,홍제1동 주민센터,서울특별시 서대문구 통일로 435-1,02-330-8121,http://www.sdm.go.kr/dong/hj1/index.do,0,
212,서울특별시 ,공공,주민자치기관,홍제2동 주민센터,서울특별시 서대문구 통일로34길 27,02-330-8127,http://www.sdm.go.kr/dong/hj2/index.do,0,
213,서울특별시 ,공공,주민자치기관,홍제3동 주민센터,서울특별시 서대문구 세검정로4길 32,02-330-8125,http://www.sdm.go.kr/dong/hj3/index.do,0,
214,서울특별시 ,공공,주민자치기관,홍은1동 주민센터,서울특별시 서대문구 홍은중앙로 85,02-330-8129,http://www.sdm.go.kr/dong/he1/index.do,0,
215,서울특별시 ,공공,주민자치기관,홍은2동 주민센터,서울특별시 서대문구 모래내로 334,02-330-8134,http://www.sdm.go.kr/dong/he2/index.do,0,
216,서울특별시 ,공공,주민자치기관,남가좌1동 주민센터,서울특별시 서대문구 모래내로15길 37,02-330-8135,http://www.sdm.go.kr/dong/ngj1/index.do,0,
217,서울특별시 ,공공,주민자치기관,남가좌2동 주민센터,서울특별시 서대문구 증가로10길 28,02-330-8137,http://www.sdm.go.kr/dong/ngj2/index.do,0,
218,서울특별시 ,공공,주민자치기관,북가좌1동 주민센터,서울특별시 서대문구 수색로 100-55,02-330-8139,http://www.sdm.go.kr/dong/bgj1/index.do,0,
219,서울특별시 ,공공,주민자치기관,북가좌2동 주민센터,서울특별시 서대문구 응암로1길 10,02-330-8141,http://www.sdm.go.kr/dong/bgj2/index.do,0,
220,서울특별시 ,공공,국가 및 지자체,마포구청,서울특별시 마포구 월드컵로 212,02-3153-8114,http://www.mapo.go.kr/,0,
221,서울특별시 ,공공,주민자치기관,공덕동 주민센터,서울특별시 마포구 만리재옛길 84,02-3153-6500,http://gongdeok.mapo.go.kr/,0,주민자치회관통합프로그램
222,서울특별시 ,공공,주민자치기관,아현동 주민센터,서울특별시 마포구 마포대로7길 18,02-3153-6530,http://ahyeon.mapo.go.kr/,0,
223,서울특별시 ,공공,주민자치기관,도화동 주민센터,서울특별시 마포구 도화길 37,02-3153-6560,http://dohwa.mapo.go.kr/,0,
224,서울특별시 ,공공,주민자치기관,용강동 주민센터,서울특별시 마포구 토정로31길 31,02-3153-6590,http://yonggang.mapo.go.kr/,0,
225,서울특별시 ,공공,주민자치기관,대흥동 주민센터,서울특별시 마포구 신촌로26길 10,02-3153-6620,http://daeheung.mapo.go.kr/,0,
226,서울특별시 ,공공,주민자치기관,염리동 주민센터,서울특별시 마포구 숭문길 14,02-3153-6650,http://yeomni.mapo.go.kr/,0,
227,서울특별시 ,공공,주민자치기관,신수동 주민센터,서울특별시 마포구 독막로 192,02-3153-6680,http://sinsu.mapo.go.kr/,0,
228,서울특별시 ,공공,주민자치기관,서강동 주민센터,서울특별시 마포구 독막로 165,02-3153-6710,http://seogang.mapo.go.kr/,0,
229,서울특별시 ,공공,주민자치기관,서교동 주민센터,서울특별시 마포구 동교로15길 7,02-3153-6740,http://seogyo.mapo.go.kr/,0,
230,서울특별시 ,공공,주민자치기관,합정동 주민센터,서울특별시 마포구 월드컵로5길 11,02-3153-6770,http://hapjeong.mapo.go.kr/,0,
231,서울특별시 ,공공,주민자치기관,망원1동 주민센터,서울특별시 마포구 포은로6길 10,02-3153-6800,http://mangwon1.mapo.go.kr/,0,
232,서울특별시 ,공공,주민자치기관,망원2동 주민센터,서울특별시 마포구 방울내로7길 11,02-3153-6830,http://mangwon2.mapo.go.kr/,0,
233,서울특별시 ,공공,주민자치기관,연남동 주민센터,서울특별시 마포구 성미산로29길 17-9,02-3153-6860,http://www.mapo.go.kr/CmsWeb/template/yeonnam,0,
234,서울특별시 ,공공,주민자치기관,성산1동 주민센터,서울특별시 마포구 성산로4길 15,02-3153-6890,http://seongsan1.mapo.go.kr/,0,
235,서울특별시 ,공공,주민자치기관,성산2동 주민센터,서울특별시 마포구 월드컵북로30길 22,02-3153-6920,http://seongsan2.mapo.go.kr/,0,
236,서울특별시 ,공공,주민자치기관,상암동 주민센터,서울특별시 마포구 매봉산로2길 16,02-3153-6950,http://sangam.mapo.go.kr/,0,
237,서울특별시 ,공공,국가 및 지자체,양천구청,서울특별시 양천구 목동동로 105,02-2620-3114,http://www.yangcheon.go.kr/,0,
238,서울특별시 ,공공,주민자치기관,목1동 주민센터,서울특별시 양천구 목동서로 192,02-2620-3942,http://www.yangcheon.go.kr/dong/mok01/main.do,0,
239,서울특별시 ,공공,주민자치기관,목2동 주민센터,서울특별시 양천구 목동중앙본로 120,02-2620-3960,http://www.yangcheon.go.kr/dong/mok02/main.do,0,
240,서울특별시 ,공공,주민자치기관,목3동 주민센터,서울특별시 양천구 목동중앙남로16나길 55,02-2620-3980,http://www.yangcheon.go.kr/dong/mok03/main.do,0,
241,서울특별시 ,공공,주민자치기관,목4동 주민센터,서울특별시 양천구 목동중앙로 25,02-2620-4000,http://www.yangcheon.go.kr/dong/mok04/main.do,0,
242,서울특별시 ,공공,주민자치기관,목5동 주민센터,서울특별시 양천구 목동서로 41,02-2620-4020,http://www.yangcheon.go.kr/dong/mok05/main.do,0,
243,서울특별시 ,공공,주민자치기관,신월1동 주민센터,서울특별시 양천구 곰달래로1길 38,02-2620-4050,http://www.yangcheon.go.kr/dong/sinwol01/main.do,0,
244,서울특별시 ,공공,주민자치기관,신월2동 주민센터,서울특별시 양천구 중앙로53길 47 ,02-2620-4070,http://www.yangcheon.go.kr/dong/sinwol02/main.do,0,
245,서울특별시 ,공공,주민자치기관,신월3동 주민센터,서울특별시 양천구 남부순환로54길 5,02-2620-4090,http://www.yangcheon.go.kr/dong/sinwol03/main.do,0,
246,서울특별시 ,공공,주민자치기관,신월4동 주민센터,서울특별시 양천구 오목로5길 34,02-2620-4110,http://www.yangcheon.go.kr/dong/sinwol04/main.do,0,
247,서울특별시 ,공공,주민자치기관,신월5동 주민센터,서울특별시 양천구 화곡로4길 10,02-2620-4130,http://www.yangcheon.go.kr/dong/sinwol05/main.do,0,
248,서울특별시 ,공공,주민자치기관,신월6동 주민센터,서울특별시 양천구 남부순환로 609,02-2620-4150,http://www.yangcheon.go.kr/dong/sinwol06/main.do,0,
249,서울특별시 ,공공,주민자치기관,신월7동 주민센터,서울특별시 양천구 남부순환로70길 16-3,02-2620-4170,http://www.yangcheon.go.kr/dong/sinwol07/main.do,0,
250,서울특별시 ,공공,주민자치기관,신정1동 주민센터,서울특별시 양천구 중앙로32길 1,02-2620-4190,http://www.yangcheon.go.kr/dong/sinjeong01/main.do,0,
251,서울특별시 ,공공,주민자치기관,신정2동 주민센터,서울특별시 양천구 목동동로 154,02-2620-4210,http://www.yangcheon.go.kr/dong/sinjeong02/main.do,0,
252,서울특별시 ,공공,주민자치기관,신정3동 주민센터,서울특별시 양천구 중앙로 209,02-2620-4230,http://www.yangcheon.go.kr/dong/sinjeong03/main.do,0,
253,서울특별시 ,공공,주민자치기관,신정4동 주민센터,서울특별시 양천구 오목로34길 5,02-2620-4250,http://www.yangcheon.go.kr/dong/sinjeong04/main.do,0,
254,서울특별시 ,공공,주민자치기관,신정6동 주민센터,서울특별시 양천구 목동서로 353,02-2620-4285,http://www.yangcheon.go.kr/dong/sinjeong06/main.do,0,
255,서울특별시 ,공공,주민자치기관,신정7동 주민센터,서울특별시 양천구 목동동로 37,02-2620-4305,http://www.yangcheon.go.kr/dong/sinjeong07/main.do,0,
256,서울특별시 ,공공,국가 및 지자체,강서구청,서울특별시 강서구 화곡로 302,02-2600-6114,http://www.gangseo.seoul.kr/,0,
257,서울특별시 ,공공,주민자치기관,염창동 주민센터,서울특별시 강서구 양천로67가길 63,02-2600-7335,http://www.gangseo.seoul.kr/site/dong/index.jsp?dnum=1&dcode=YC0,0,주민자치회관통합프로그램
258,서울특별시 ,공공,주민자치기관,등촌1동 주민센터,서울특별시 강서구 공항대로53가길 55,02-2600-7365,http://www.gangseo.seoul.kr/site/dong/index.jsp?dnum=2&dcode=DC1,0,
259,서울특별시 ,공공,주민자치기관,등촌2동 주민센터,서울특별시 강서구 등촌로 143,02-2600-7395,http://www.gangseo.seoul.kr/site/dong/index.jsp?dnum=3&dcode=DC2,0,
260,서울특별시 ,공공,주민자치기관,등촌3동 주민센터,서울특별시 강서구 화곡로63길 96,02-2600-7445,http://www.gangseo.seoul.kr/site/dong/index.jsp?dnum=4&dcode=DC3,0,
261,서울특별시 ,공공,주민자치기관,화곡본동 주민센터,서울특별시 강서구 초록마을로5길 29,02-2600-7485,http://www.gangseo.seoul.kr/site/dong/index.jsp?dnum=5&dcode=HG0,0,
262,서울특별시 ,공공,주민자치기관,화곡1동 주민센터,서울특별시 강서구 곰달래로 79,02-2600-7525,http://www.gangseo.seoul.kr/site/dong/index.jsp?dnum=6&dcode=HG1,0,
263,서울특별시 ,공공,주민자치기관,화곡2동 주민센터,서울특별시 강서구 곰달래로37길 13,02-2600-7555,http://www.gangseo.seoul.kr/site/dong/index.jsp?dnum=7&dcode=HG2,0,
264,서울특별시 ,공공,주민자치기관,화곡3동 주민센터,서울특별시 강서구 강서로33가길 17,02-2600-7585,http://www.gangseo.seoul.kr/site/dong/index.jsp?dnum=8&dcode=HG3,0,
265,서울특별시 ,공공,주민자치기관,화곡4동 주민센터,서울특별시 강서구 곰달래로57가길 26,02-2600-7635,http://www.gangseo.seoul.kr/site/dong/index.jsp?dnum=9&dcode=HG4,0,
266,서울특별시 ,공공,주민자치기관,화곡6동 주민센터,서울특별시 강서구 화곡로 312,02-2600-7665,http://www.gangseo.seoul.kr/site/dong/index.jsp?dnum=11&dcode=HG6,0,
267,서울특별시 ,공공,주민자치기관,화곡8동 주민센터,서울특별시 강서구 곰달래로25길 45,02-2600-7705,http://www.gangseo.seoul.kr/site/dong/index.jsp?dnum=13&dcode=HG8,0,
268,서울특별시 ,공공,주민자치기관,우장산동 주민센터,서울특별시 강서구 우현로 34,02-2600-7745,http://www.gangseo.seoul.kr/site/dong/index.jsp?dnum=10&dcode=HG5,0,
269,서울특별시 ,공공,주민자치기관,가양1동 주민센터,서울특별시 강서구 허준로 30,02-2600-7785,http://www.gangseo.seoul.kr/site/dong/index.jsp?dnum=14&dcode=GY1,0,
270,서울특별시 ,공공,주민자치기관,가양2동 주민센터,서울특별시 강서구 허준로 93,02-2600-7825,http://www.gangseo.seoul.kr/site/dong/index.jsp?dnum=15&dcode=GY2,0,
271,서울특별시 ,공공,주민자치기관,가양3동 주민센터,서울특별시 강서구 허준로 202,02-2600-7865,http://www.gangseo.seoul.kr/site/dong/index.jsp?dnum=16&dcode=GY3,0,
272,서울특별시 ,공공,주민자치기관,발산1동 주민센터,서울특별시 강서구 강서로47길 54,02-2600-7895,http://www.gangseo.seoul.kr/site/dong/index.jsp?dnum=17&dcode=BS1,0,
273,서울특별시 ,공공,주민자치기관,공항동 주민센터,서울특별시 강서구 송정로 45,02-2600-7935,http://www.gangseo.seoul.kr/site/dong/index.jsp?dnum=19&dcode=GH0,0,
274,서울특별시 ,공공,주민자치기관,방화1동 주민센터,서울특별시 강서구 방화대로 330,02-2600-7975,http://www.gangseo.seoul.kr/site/dong/index.jsp?dnum=20&dcode=BH1,0,
275,서울특별시 ,공공,주민자치기관,방화2동 주민센터,서울특별시 강서구 개화동로23길 20,02-2600-5235,http://www.gangseo.seoul.kr/site/dong/index.jsp?dnum=21&dcode=BH2,0,
276,서울특별시 ,공공,주민자치기관,방화3동 주민센터,서울특별시 강서구 금낭화로24길 5,02-2600-5275,http://www.gangseo.seoul.kr/site/dong/index.jsp?dnum=22&dcode=BH3,0,
277,서울특별시 ,공공,국가 및 지자체,구로구청,서울특별시 구로구 가마산로 245,02-860-2114,http://www.guro.go.kr/,0,
278,서울특별시 ,공공,주민자치기관,신도림동 주민센터,서울특별시 구로구 신도림로 40,02-2620-7100,http://www.guro.go.kr/dong/NR_index.do?code=101,0,주민자치회관통합프로그램
279,서울특별시 ,공공,주민자치기관,구로1동 주민센터,서울특별시 구로구 구일로4길 57,02-2620-7200,http://www.guro.go.kr/dong/NR_index.do?categoryVal=1002,0,
280,서울특별시 ,공공,주민자치기관,구로2동 주민센터,서울특별시 구로구 구로동로 141,02-2620-7300,http://www.guro.go.kr/dong/NR_index.do?categoryVal=1003,0,
281,서울특별시 ,공공,주민자치기관,구로3동 주민센터,서울특별시 구로구 디지털로31길 109,02-2620-7400,http://www.guro.go.kr/dong/NR_index.do?categoryVal=1004,0,
282,서울특별시 ,공공,주민자치기관,구로4동 주민센터,서울특별시 구로구 구로동로28길 94,02-2620-7500,http://www.guro.go.kr/dong/NR_index.do?categoryVal=1005,0,
283,서울특별시 ,공공,주민자치기관,구로5동 주민센터,서울특별시 구로구 구로중앙로28길 66,02-2620-7600,http://www.guro.go.kr/dong/NR_index.do?categoryVal=1006,0,
284,서울특별시 ,공공,주민자치기관,가리봉동 주민센터,서울특별시 구로구 디지털로26길 5,02-2620-7700,http://www.guro.go.kr/dong/NR_index.do?categoryVal=1007,0,
285,서울특별시 ,공공,주민자치기관,고척1동 주민센터,서울특별시 구로구 중앙로3길 18-8,02-2620-7800,http://www.guro.go.kr/dong/NR_index.do?categoryVal=1008,0,
286,서울특별시 ,공공,주민자치기관,고척2동 주민센터,서울특별시 구로구 중앙로15길 22,02-2620-7900,http://www.guro.go.kr/dong/NR_index.do?categoryVal=1009,0,
287,서울특별시 ,공공,주민자치기관,개봉1동 주민센터,서울특별시 구로구 경인로33길 51,02-2620-7150,http://www.guro.go.kr/dong/NR_index.do?categoryVal=1010,0,
288,서울특별시 ,공공,주민자치기관,개봉2동 주민센터,서울특별시 구로구 개봉로16가길 17,02-2620-7250,http://www.guro.go.kr/dong/NR_index.do?categoryVal=1011,0,
289,서울특별시 ,공공,주민자치기관,개봉3동 주민센터,서울특별시 구로구 개봉로3길 47-5,02-2620-7350,http://www.guro.go.kr/dong/NR_index.do?categoryVal=1012,0,
290,서울특별시 ,공공,주민자치기관,오류1동 주민센터,서울특별시 구로구 경인로 221,02-2620-7450,http://www.guro.go.kr/dong/NR_index.do?categoryVal=1013,0,
291,서울특별시 ,공공,주민자치기관,오류2동 주민센터,서울특별시 구로구 오류로 45,02-2620-7550,http://www.guro.go.kr/dong/NR_index.do?categoryVal=1014,0,
292,서울특별시 ,공공,주민자치기관,수궁동 주민센터,서울특별시 구로구 오리로15길 32,02-2620-7650,http://www.guro.go.kr/dong/NR_index.do?categoryVal=1015,0,
293,서울특별시 ,공공,국가 및 지자체,금천구청,서울특별시 금천구 시흥대로73길 70,02-2627-2114,http://www.geumcheon.go.kr/,0,모든교육통합프로그램
294,서울특별시 ,공공,주민자치기관,가산동 주민센터,서울특별시 금천구 가산로 129,02-2627-2501,http://gasan.geumcheon.go.kr/main/index/index025.jsp,0,
295,서울특별시 ,공공,주민자치기관,독산1동 주민센터,서울특별시 금천구 시흥대로123길 11,02-2627-2503,http://doksan1.geumcheon.go.kr/main/index/index026.jsp,0,
296,서울특별시 ,공공,주민자치기관,독산2동 주민센터,서울특별시 금천구 범안로 1240-7,02-2627-2505,http://doksan2.geumcheon.go.kr/main/index/index027.jsp,0,
297,서울특별시 ,공공,주민자치기관,독산3동 주민센터,서울특별시 금천구 독산로 317 B동,02-2627-2507,http://doksan3.geumcheon.go.kr/main/index/index028.jsp,0,
298,서울특별시 ,공공,주민자치기관,독산4동 주민센터,서울특별시 금천구 독산로 232,02-2627-2509,http://doksan3.geumcheon.go.kr/main/index/index029.jsp,0,
299,서울특별시 ,공공,주민자치기관,시흥1동 주민센터,서울특별시 금천구 시흥대로58길 36,02-2627-2514,http://doksan3.geumcheon.go.kr/main/index/index030.jsp,0,
300,서울특별시 ,공공,주민자치기관,시흥2동 주민센터,서울특별시 금천구 금하로 764,02-2627-2515,http://doksan3.geumcheon.go.kr/main/index/index031.jsp,0,
301,서울특별시 ,공공,주민자치기관,시흥3동 주민센터,서울특별시 금천구 시흥대로18길 40,02-2627-2517,http://doksan3.geumcheon.go.kr/main/index/index032.jsp,0,
302,서울특별시 ,공공,주민자치기관,시흥4동 주민센터,서울특별시 금천구 독산로36길 14,02-2627-2519,http://doksan3.geumcheon.go.kr/main/index/index033.jsp,0,
303,서울특별시 ,공공,주민자치기관,시흥5동 주민센터,서울특별시 금천구 금하로21길 20,02-2627-2521,http://doksan3.geumcheon.go.kr/main/index/index034.jsp,0,
304,서울특별시 ,공공,국가 및 지자체,영등포구청,서울특별시 영등포구 당산로 123,02-2670-3114,http://www.ydp.go.kr/,0,
305,서울특별시 ,공공,주민자치기관,영등포본동 주민센터,서울특별시 영등포구 신길로61길 17,02-2670-1024,http://www.ydp.go.kr/jumin/page.do?mCode=A025000000&path=jumin&dongNm=%BF%B5%B5%EE%C6%F7%BA%BB%B5%BF,0,
306,서울특별시 ,공공,주민자치기관,영등포동 주민센터,서울특별시 영등포구 영등포로53길 22,02-2670-1450,http://www.ydp.go.kr/jumin/page.do?mCode=A025000000&path=jumin&dongNm=%BF%B5%B5%EE%C6%F7%B5%BF,0,
307,서울특별시 ,공공,주민자치기관,여의동 주민센터,서울특별시 영등포구 국제금융로 124,02-2670-1451,http://www.ydp.go.kr/jumin/page.do?mCode=A025000000&path=jumin&dongNm=%BF%A9%C0%C7%B5%BF,0,
308,서울특별시 ,공공,주민자치기관,당산1동 주민센터,서울특별시 영등포구 양산로23길 11,02-2670-1452,http://www.ydp.go.kr/jumin/page.do?mCode=A025000000&path=jumin&dongNm=%B4%E7%BB%EA1%B5%BF,0,
309,서울특별시 ,공공,주민자치기관,당산2동 주민센터,서울특별시 영등포구 당산로41가길 7,02-2670-1129,http://www.ydp.go.kr/jumin/page.do?mCode=A025000000&path=jumin&dongNm=%B4%E7%BB%EA2%B5%BF,0,
310,서울특별시 ,공공,주민자치기관,도림동 주민센터,서울특별시 영등포구 도영로7길 10,02-2670-1154,http://www.ydp.go.kr/jumin/page.do?mCode=A025000000&path=jumin&dongNm=%B5%B5%B8%B2%B5%BF,0,
